freq,vinevar,age,unit,geo\TIME_PERIOD	2015 	2020 
A,VIOM_TOT,Y_LT3,HLD,RO12	8 	0 
A,VIOM_TOT,Y_LT3,HLD,RO21	1 	0 
A,VIOM_TOT,Y_LT3,HLD,RO22	15 	0 
A,VIOM_TOT,Y_LT3,HLD,RO31	0 	0 
A,VIOM_TOT,Y_LT3,HLD,RO32	0 	0 
A,VIOM_TOT,Y_LT3,HLD,RO41	1 	0 
A,VIOM_TOT,Y_LT3,HLD,RO42	6 	0 
A,VIOM_TOT,Y_LT3,HLD,SK	: 	25 
A,VIOM_TOT,Y_LT3,HLD,SK01	: 	3 
A,VIOM_TOT,Y_LT3,HLD,SK02	: 	19 
A,VIOM_TOT,Y_LT3,HLD,SK04	: 	3 
A,VIR001,TOTAL,HA,EL	3365 	3162 
A,VIR001,TOTAL,HA,EL30	37 	38 
A,VIR001,TOTAL,HA,EL41	0 	0 
A,VIR001,TOTAL,HA,EL42	: c	: c
A,VIR001,TOTAL,HA,EL43	1 	: c
A,VIR001,TOTAL,HA,EL51	24 	31 
A,VIR001,TOTAL,HA,EL52	39 	33 
A,VIR001,TOTAL,HA,EL53	: c	: c
A,VIR001,TOTAL,HA,EL54	: c	: c
A,VIR001,TOTAL,HA,EL61	: c	: c
A,VIR001,TOTAL,HA,EL62	: c	: c
A,VIR001,TOTAL,HA,EL63	54 	51 
A,VIR001,TOTAL,HA,EL64	30 	31 
A,VIR001,TOTAL,HA,EL65	3173 	2967 
A,VIR001,TOTAL,HA,EU	3365 d	3162 
A,VIR001,TOTAL,HA,EU27_2020	3365 d	3162 
A,VIR001,TOTAL,HA,EU28	3365 d	: 
A,VIR001,TOTAL,HLD,EL	4179 	4287 
A,VIR001,TOTAL,HLD,EL30	88 	96 
A,VIR001,TOTAL,HLD,EL41	4 	4 
A,VIR001,TOTAL,HLD,EL42	: c	: c
A,VIR001,TOTAL,HLD,EL43	5 	: c
A,VIR001,TOTAL,HLD,EL51	38 	41 
A,VIR001,TOTAL,HLD,EL52	116 	125 
A,VIR001,TOTAL,HLD,EL53	: c	: c
A,VIR001,TOTAL,HLD,EL54	: c	: c
A,VIR001,TOTAL,HLD,EL61	: c	: c
A,VIR001,TOTAL,HLD,EL62	: c	: c
A,VIR001,TOTAL,HLD,EL63	154 	161 
A,VIR001,TOTAL,HLD,EL64	164 	160 
A,VIR001,TOTAL,HLD,EL65	3579 	3633 
A,VIR001,TOTAL,HLD,EU	4179 d	4287 
A,VIR001,TOTAL,HLD,EU27_2020	4179 d	4287 
A,VIR001,TOTAL,HLD,EU28	4179 d	: 
A,VIR001,Y10-29,HA,EL	1935 	1482 
A,VIR001,Y10-29,HA,EL30	20 	30 
A,VIR001,Y10-29,HA,EL41	0 	0 
A,VIR001,Y10-29,HA,EL42	: c	0 
A,VIR001,Y10-29,HA,EL43	1 	: c
A,VIR001,Y10-29,HA,EL51	7 	22 
A,VIR001,Y10-29,HA,EL52	16 	24 
A,VIR001,Y10-29,HA,EL53	0 	: c
A,VIR001,Y10-29,HA,EL54	0 	: c
A,VIR001,Y10-29,HA,EL61	: c	: c
A,VIR001,Y10-29,HA,EL62	2 	: c
A,VIR001,Y10-29,HA,EL63	30 	37 
A,VIR001,Y10-29,HA,EL64	19 	23 
A,VIR001,Y10-29,HA,EL65	1839 	1337 
A,VIR001,Y10-29,HA,EU	1935 d	1482 
A,VIR001,Y10-29,HA,EU27_2020	1935 d	1482 
A,VIR001,Y10-29,HA,EU28	1935 d	: 
A,VIR001,Y10-29,HLD,EL	2838 	2518 
A,VIR001,Y10-29,HLD,EL30	42 	69 
A,VIR001,Y10-29,HLD,EL41	4 	4 
A,VIR001,Y10-29,HLD,EL42	: c	3 
A,VIR001,Y10-29,HLD,EL43	5 	: c
A,VIR001,Y10-29,HLD,EL51	27 	31 
A,VIR001,Y10-29,HLD,EL52	74 	95 
A,VIR001,Y10-29,HLD,EL53	4 	: c
A,VIR001,Y10-29,HLD,EL54	4 	: c
A,VIR001,Y10-29,HLD,EL61	: c	: c
A,VIR001,Y10-29,HLD,EL62	9 	: c
A,VIR001,Y10-29,HLD,EL63	97 	115 
A,VIR001,Y10-29,HLD,EL64	98 	97 
A,VIR001,Y10-29,HLD,EL65	2470 	2063 
A,VIR001,Y10-29,HLD,EU	2838 d	2518 
A,VIR001,Y10-29,HLD,EU27_2020	2838 d	2518 
A,VIR001,Y10-29,HLD,EU28	2838 d	: 
A,VIR001,Y3-9,HA,EL	153 	214 
A,VIR001,Y3-9,HA,EL30	14 	: c
A,VIR001,Y3-9,HA,EL42	: 	: c
A,VIR001,Y3-9,HA,EL43	: 	: c
A,VIR001,Y3-9,HA,EL51	15 	: c
A,VIR001,Y3-9,HA,EL52	18 	7 
A,VIR001,Y3-9,HA,EL53	: c	: c
A,VIR001,Y3-9,HA,EL54	: c	0 
A,VIR001,Y3-9,HA,EL61	0 	: c
A,VIR001,Y3-9,HA,EL62	: c	: c
A,VIR001,Y3-9,HA,EL63	: c	5 
A,VIR001,Y3-9,HA,EL64	: c	: c
A,VIR001,Y3-9,HA,EL65	79 	193 
A,VIR001,Y3-9,HA,EU	153 d	214 
A,VIR001,Y3-9,HA,EU27_2020	153 d	214 
A,VIR001,Y3-9,HA,EU28	153 d	: 
A,VIR001,Y3-9,HLD,EL	261 	365 
A,VIR001,Y3-9,HLD,EL30	33 	: c
A,VIR001,Y3-9,HLD,EL42	: 	: c
A,VIR001,Y3-9,HLD,EL43	: 	: c
A,VIR001,Y3-9,HLD,EL51	8 	: c
A,VIR001,Y3-9,HLD,EL52	34 	18 
A,VIR001,Y3-9,HLD,EL53	: c	: c
A,VIR001,Y3-9,HLD,EL54	: c	4 
A,VIR001,Y3-9,HLD,EL61	3 	: c
A,VIR001,Y3-9,HLD,EL62	: c	: c
A,VIR001,Y3-9,HLD,EL63	: c	13 
A,VIR001,Y3-9,HLD,EL64	: c	: c
A,VIR001,Y3-9,HLD,EL65	123 	305 
A,VIR001,Y3-9,HLD,EU	261 d	365 
A,VIR001,Y3-9,HLD,EU27_2020	261 d	365 
A,VIR001,Y3-9,HLD,EU28	261 d	: 
A,VIR001,Y_GE30,HA,EL	1181 	1282 
A,VIR001,Y_GE30,HA,EL30	3 	: c
A,VIR001,Y_GE30,HA,EL42	: 	: c
A,VIR001,Y_GE30,HA,EL43	: 	: c
A,VIR001,Y_GE30,HA,EL51	: c	: c
A,VIR001,Y_GE30,HA,EL52	: c	: c
A,VIR001,Y_GE30,HA,EL53	: 	: c
A,VIR001,Y_GE30,HA,EL54	: 	0 
A,VIR001,Y_GE30,HA,EL62	: 	: c
A,VIR001,Y_GE30,HA,EL63	: c	: c
A,VIR001,Y_GE30,HA,EL64	5 	: c
A,VIR001,Y_GE30,HA,EL65	1168 	1262 
A,VIR001,Y_GE30,HA,EU	1181 d	1282 
A,VIR001,Y_GE30,HA,EU27_2020	1181 d	1282 
A,VIR001,Y_GE30,HA,EU28	1181 d	: 
A,VIR001,Y_GE30,HLD,EL	2152 	2471 
A,VIR001,Y_GE30,HLD,EL30	10 	: c
A,VIR001,Y_GE30,HLD,EL42	: 	: c
A,VIR001,Y_GE30,HLD,EL43	: 	: c
A,VIR001,Y_GE30,HLD,EL51	: c	: c
A,VIR001,Y_GE30,HLD,EL52	: c	: c
A,VIR001,Y_GE30,HLD,EL53	: 	: c
A,VIR001,Y_GE30,HLD,EL54	: 	4 
A,VIR001,Y_GE30,HLD,EL62	: 	: c
A,VIR001,Y_GE30,HLD,EL63	: c	: c
A,VIR001,Y_GE30,HLD,EL64	59 	: c
A,VIR001,Y_GE30,HLD,EL65	2049 	2327 
A,VIR001,Y_GE30,HLD,EU	2152 d	2471 
A,VIR001,Y_GE30,HLD,EU27_2020	2152 d	2471 
A,VIR001,Y_GE30,HLD,EU28	2152 d	: 
A,VIR001,Y_LT3,HA,EL	97 	185 
A,VIR001,Y_LT3,HA,EL30	1 	: c
A,VIR001,Y_LT3,HA,EL42	: c	: 
A,VIR001,Y_LT3,HA,EL43	: 	: c
A,VIR001,Y_LT3,HA,EL51	: c	: c
A,VIR001,Y_LT3,HA,EL52	: c	: c
A,VIR001,Y_LT3,HA,EL54	: c	: c
A,VIR001,Y_LT3,HA,EL61	: 	: c
A,VIR001,Y_LT3,HA,EL63	2 	: c
A,VIR001,Y_LT3,HA,EL64	: c	: c
A,VIR001,Y_LT3,HA,EL65	87 	175 
A,VIR001,Y_LT3,HA,EU	97 d	185 
A,VIR001,Y_LT3,HA,EU27_2020	97 d	185 
A,VIR001,Y_LT3,HA,EU28	97 d	: 
A,VIR001,Y_LT3,HLD,EL	181 	301 
A,VIR001,Y_LT3,HLD,EL30	3 	: c
A,VIR001,Y_LT3,HLD,EL42	: c	: 
A,VIR001,Y_LT3,HLD,EL43	: 	: c
A,VIR001,Y_LT3,HLD,EL51	: c	: c
A,VIR001,Y_LT3,HLD,EL52	: c	: c
A,VIR001,Y_LT3,HLD,EL54	: c	: c
A,VIR001,Y_LT3,HLD,EL61	: 	: c
A,VIR001,Y_LT3,HLD,EL63	6 	: c
A,VIR001,Y_LT3,HLD,EL64	: c	: c
A,VIR001,Y_LT3,HLD,EL65	154 	277 
A,VIR001,Y_LT3,HLD,EU	181 d	301 
A,VIR001,Y_LT3,HLD,EU27_2020	181 d	301 
A,VIR001,Y_LT3,HLD,EU28	181 d	: 
A,VIR002,TOTAL,HA,EU	7671 d	8574 
A,VIR002,TOTAL,HA,EU27_2020	7671 d	8574 
A,VIR002,TOTAL,HA,EU28	7671 d	: 
A,VIR002,TOTAL,HA,IT	7671 	8574 
A,VIR002,TOTAL,HA,ITF1	1 	5 
A,VIR002,TOTAL,HA,ITF2	102 	110 
A,VIR002,TOTAL,HA,ITF3	6339 	7521 
A,VIR002,TOTAL,HA,ITF4	585 	306 
A,VIR002,TOTAL,HA,ITF5	304 	152 
A,VIR002,TOTAL,HA,ITF6	278 	372 
A,VIR002,TOTAL,HA,ITG1	57 	88 
A,VIR002,TOTAL,HA,ITG2	1 	0 
A,VIR002,TOTAL,HA,ITH2	: 	8 
A,VIR002,TOTAL,HA,ITI2	: 	: c
A,VIR002,TOTAL,HA,ITI3	: 	3 
A,VIR002,TOTAL,HA,ITI4	3 	8 
A,VIR002,TOTAL,HLD,EU	20376 d	12682 
A,VIR002,TOTAL,HLD,EU27_2020	20376 d	12682 
A,VIR002,TOTAL,HLD,EU28	20376 d	: 
A,VIR002,TOTAL,HLD,IT	20376 	12682 
A,VIR002,TOTAL,HLD,ITF1	5 	20 
A,VIR002,TOTAL,HLD,ITF2	93 	137 
A,VIR002,TOTAL,HLD,ITF3	17826 	10476 
A,VIR002,TOTAL,HLD,ITF4	284 	339 
A,VIR002,TOTAL,HLD,ITF5	1660 	1054 
A,VIR002,TOTAL,HLD,ITF6	456 	539 
A,VIR002,TOTAL,HLD,ITG1	44 	82 
A,VIR002,TOTAL,HLD,ITG2	3 	3 
A,VIR002,TOTAL,HLD,ITH2	: 	10 
A,VIR002,TOTAL,HLD,ITI2	: 	: c
A,VIR002,TOTAL,HLD,ITI3	: 	4 
A,VIR002,TOTAL,HLD,ITI4	6 	17 
A,VIR002,Y10-29,HA,EU	3297 d	3849 
A,VIR002,Y10-29,HA,EU27_2020	3297 d	3849 
A,VIR002,Y10-29,HA,EU28	3297 d	: 
A,VIR002,Y10-29,HA,IT	3297 	3849 
A,VIR002,Y10-29,HA,ITF1	1 	4 
A,VIR002,Y10-29,HA,ITF2	52 	68 
A,VIR002,Y10-29,HA,ITF3	2529 	3207 
A,VIR002,Y10-29,HA,ITF4	390 	241 
A,VIR002,Y10-29,HA,ITF5	85 	48 
A,VIR002,Y10-29,HA,ITF6	182 	200 
A,VIR002,Y10-29,HA,ITG1	56 	67 
A,VIR002,Y10-29,HA,ITG2	1 	: c
A,VIR002,Y10-29,HA,ITH2	: 	5 
A,VIR002,Y10-29,HA,ITI2	: 	: c
A,VIR002,Y10-29,HA,ITI3	: 	3 
A,VIR002,Y10-29,HA,ITI4	2 	5 
A,VIR002,Y10-29,HLD,EU	6482 d	5071 
A,VIR002,Y10-29,HLD,EU27_2020	6482 d	5071 
A,VIR002,Y10-29,HLD,EU28	6482 d	: 
A,VIR002,Y10-29,HLD,IT	6482 	5071 
A,VIR002,Y10-29,HLD,ITF1	4 	11 
A,VIR002,Y10-29,HLD,ITF2	31 	41 
A,VIR002,Y10-29,HLD,ITF3	5580 	4164 
A,VIR002,Y10-29,HLD,ITF4	177 	216 
A,VIR002,Y10-29,HLD,ITF5	379 	307 
A,VIR002,Y10-29,HLD,ITF6	261 	275 
A,VIR002,Y10-29,HLD,ITG1	43 	41 
A,VIR002,Y10-29,HLD,ITG2	1 	: c
A,VIR002,Y10-29,HLD,ITH2	: 	6 
A,VIR002,Y10-29,HLD,ITI2	: 	: c
A,VIR002,Y10-29,HLD,ITI3	: 	3 
A,VIR002,Y10-29,HLD,ITI4	6 	4 
A,VIR002,Y3-9,HA,EU	1311 d	1114 
A,VIR002,Y3-9,HA,EU27_2020	1311 d	1114 
A,VIR002,Y3-9,HA,EU28	1311 d	: 
A,VIR002,Y3-9,HA,IT	1311 	1114 
A,VIR002,Y3-9,HA,ITF1	0 	1 
A,VIR002,Y3-9,HA,ITF2	30 	13 
A,VIR002,Y3-9,HA,ITF3	1055 	1000 
A,VIR002,Y3-9,HA,ITF4	154 	32 
A,VIR002,Y3-9,HA,ITF5	21 	13 
A,VIR002,Y3-9,HA,ITF6	50 	51 
A,VIR002,Y3-9,HA,ITG1	: 	: c
A,VIR002,Y3-9,HA,ITG2	0 	: 
A,VIR002,Y3-9,HA,ITH2	: 	: c
A,VIR002,Y3-9,HA,ITI4	1 	: c
A,VIR002,Y3-9,HLD,EU	2257 d	1673 
A,VIR002,Y3-9,HLD,EU27_2020	2257 d	1673 
A,VIR002,Y3-9,HLD,EU28	2257 d	: 
A,VIR002,Y3-9,HLD,IT	2257 	1673 
A,VIR002,Y3-9,HLD,ITF1	1 	5 
A,VIR002,Y3-9,HLD,ITF2	25 	23 
A,VIR002,Y3-9,HLD,ITF3	1990 	1484 
A,VIR002,Y3-9,HLD,ITF4	99 	45 
A,VIR002,Y3-9,HLD,ITF5	34 	65 
A,VIR002,Y3-9,HLD,ITF6	105 	45 
A,VIR002,Y3-9,HLD,ITG1	: 	: c
A,VIR002,Y3-9,HLD,ITG2	2 	: 
A,VIR002,Y3-9,HLD,ITH2	: 	: c
A,VIR002,Y3-9,HLD,ITI4	1 	: c
A,VIR002,Y_GE30,HA,EU	2835 d	3357 
A,VIR002,Y_GE30,HA,EU27_2020	2835 d	3357 
A,VIR002,Y_GE30,HA,EU28	2835 d	: 
A,VIR002,Y_GE30,HA,IT	2835 	3357 
A,VIR002,Y_GE30,HA,ITF1	: 	0 
A,VIR002,Y_GE30,HA,ITF2	16 	19 
A,VIR002,Y_GE30,HA,ITF3	2567 	3097 
A,VIR002,Y_GE30,HA,ITF4	17 	21 
A,VIR002,Y_GE30,HA,ITF5	195 	88 
A,VIR002,Y_GE30,HA,ITF6	39 	113 
A,VIR002,Y_GE30,HA,ITG1	1 	15 
A,VIR002,Y_GE30,HA,ITG2	: 	: c
A,VIR002,Y_GE30,HA,ITH2	: 	: c
A,VIR002,Y_GE30,HA,ITI3	: 	: c
A,VIR002,Y_GE30,HA,ITI4	: 	3 
A,VIR002,Y_GE30,HLD,EU	14456 d	8976 
A,VIR002,Y_GE30,HLD,EU27_2020	14456 d	8976 
A,VIR002,Y_GE30,HLD,EU28	14456 d	: 
A,VIR002,Y_GE30,HLD,IT	14456 	8976 
A,VIR002,Y_GE30,HLD,ITF1	: 	4 
A,VIR002,Y_GE30,HLD,ITF2	39 	70 
A,VIR002,Y_GE30,HLD,ITF3	12980 	7807 
A,VIR002,Y_GE30,HLD,ITF4	22 	76 
A,VIR002,Y_GE30,HLD,ITF5	1284 	725 
A,VIR002,Y_GE30,HLD,ITF6	129 	247 
A,VIR002,Y_GE30,HLD,ITG1	1 	33 
A,VIR002,Y_GE30,HLD,ITG2	: 	: c
A,VIR002,Y_GE30,HLD,ITH2	: 	: c
A,VIR002,Y_GE30,HLD,ITI3	: 	: c
A,VIR002,Y_GE30,HLD,ITI4	: 	11 
A,VIR002,Y_LT3,HA,EU	227 d	255 
A,VIR002,Y_LT3,HA,EU27_2020	227 d	255 
A,VIR002,Y_LT3,HA,EU28	227 d	: 
A,VIR002,Y_LT3,HA,IT	227 	255 
A,VIR002,Y_LT3,HA,ITF2	3 	10 
A,VIR002,Y_LT3,HA,ITF3	189 	216 
A,VIR002,Y_LT3,HA,ITF4	25 	12 
A,VIR002,Y_LT3,HA,ITF5	3 	3 
A,VIR002,Y_LT3,HA,ITF6	7 	7 
A,VIR002,Y_LT3,HA,ITG1	0 	4 
A,VIR002,Y_LT3,HA,ITH2	: 	: c
A,VIR002,Y_LT3,HLD,EU	2352 d	383 
A,VIR002,Y_LT3,HLD,EU27_2020	2352 d	383 
A,VIR002,Y_LT3,HLD,EU28	2352 d	: 
A,VIR002,Y_LT3,HLD,IT	2352 	383 
A,VIR002,Y_LT3,HLD,ITF2	7 	11 
A,VIR002,Y_LT3,HLD,ITF3	2166 	312 
A,VIR002,Y_LT3,HLD,ITF4	33 	17 
A,VIR002,Y_LT3,HLD,ITF5	106 	18 
A,VIR002,Y_LT3,HLD,ITF6	38 	18 
A,VIR002,Y_LT3,HLD,ITG1	1 	6 
A,VIR002,Y_LT3,HLD,ITH2	: 	: c
A,VIR003,TOTAL,HA,EU	2202 d	1005 
A,VIR003,TOTAL,HA,EU27_2020	2202 d	1005 
A,VIR003,TOTAL,HA,EU28	2202 d	: 
A,VIR003,TOTAL,HA,IT	2202 	1005 
A,VIR003,TOTAL,HA,ITF2	: 	0 
A,VIR003,TOTAL,HA,ITF3	: 	12 
A,VIR003,TOTAL,HA,ITF4	: 	1 
A,VIR003,TOTAL,HA,ITF5	2202 	988 
A,VIR003,TOTAL,HA,ITF6	: 	1 
A,VIR003,TOTAL,HA,ITG1	: 	: c
A,VIR003,TOTAL,HA,ITG2	: 	: c
A,VIR003,TOTAL,HA,ITI4	: 	3 
A,VIR003,TOTAL,HLD,EU	3165 d	2853 
A,VIR003,TOTAL,HLD,EU27_2020	3165 d	2853 
A,VIR003,TOTAL,HLD,EU28	3165 d	: 
A,VIR003,TOTAL,HLD,IT	3165 	2853 
A,VIR003,TOTAL,HLD,ITF2	: 	3 
A,VIR003,TOTAL,HLD,ITF3	: 	73 
A,VIR003,TOTAL,HLD,ITF4	: 	12 
A,VIR003,TOTAL,HLD,ITF5	3165 	2751 
A,VIR003,TOTAL,HLD,ITF6	: 	4 
A,VIR003,TOTAL,HLD,ITG1	: 	: c
A,VIR003,TOTAL,HLD,ITG2	: 	: c
A,VIR003,TOTAL,HLD,ITI4	: 	7 
A,VIR003,Y10-29,HA,EU	1118 d	532 
A,VIR003,Y10-29,HA,EU27_2020	1118 d	532 
A,VIR003,Y10-29,HA,EU28	1118 d	: 
A,VIR003,Y10-29,HA,IT	1118 	532 
A,VIR003,Y10-29,HA,ITF2	: 	: c
A,VIR003,Y10-29,HA,ITF3	: 	2 
A,VIR003,Y10-29,HA,ITF4	: 	1 
A,VIR003,Y10-29,HA,ITF5	1118 	528 
A,VIR003,Y10-29,HA,ITF6	: 	0 
A,VIR003,Y10-29,HA,ITG1	: 	: c
A,VIR003,Y10-29,HA,ITG2	: 	: c
A,VIR003,Y10-29,HLD,EU	877 d	1301 
A,VIR003,Y10-29,HLD,EU27_2020	877 d	1301 
A,VIR003,Y10-29,HLD,EU28	877 d	: 
A,VIR003,Y10-29,HLD,IT	877 	1301 
A,VIR003,Y10-29,HLD,ITF2	: 	: c
A,VIR003,Y10-29,HLD,ITF3	: 	15 
A,VIR003,Y10-29,HLD,ITF4	: 	8 
A,VIR003,Y10-29,HLD,ITF5	877 	1270 
A,VIR003,Y10-29,HLD,ITF6	: 	3 
A,VIR003,Y10-29,HLD,ITG1	: 	: c
A,VIR003,Y10-29,HLD,ITG2	: 	: c
A,VIR003,Y3-9,HA,EU	314 d	36 
A,VIR003,Y3-9,HA,EU27_2020	314 d	36 
A,VIR003,Y3-9,HA,EU28	314 d	: 
A,VIR003,Y3-9,HA,IT	314 	36 
A,VIR003,Y3-9,HA,ITF3	: 	0 
A,VIR003,Y3-9,HA,ITF4	: 	: c
A,VIR003,Y3-9,HA,ITF5	314 	35 
A,VIR003,Y3-9,HA,ITF6	: 	: c
A,VIR003,Y3-9,HA,ITI4	: 	: c
A,VIR003,Y3-9,HLD,EU	299 d	150 
A,VIR003,Y3-9,HLD,EU27_2020	299 d	150 
A,VIR003,Y3-9,HLD,EU28	299 d	: 
A,VIR003,Y3-9,HLD,IT	299 	150 
A,VIR003,Y3-9,HLD,ITF3	: 	3 
A,VIR003,Y3-9,HLD,ITF4	: 	: c
A,VIR003,Y3-9,HLD,ITF5	299 	144 
A,VIR003,Y3-9,HLD,ITF6	: 	: c
A,VIR003,Y3-9,HLD,ITI4	: 	: c
A,VIR003,Y_GE30,HA,EU	734 d	415 
A,VIR003,Y_GE30,HA,EU27_2020	734 d	415 
A,VIR003,Y_GE30,HA,EU28	734 d	: 
A,VIR003,Y_GE30,HA,IT	734 	415 
A,VIR003,Y_GE30,HA,ITF2	: 	: c
A,VIR003,Y_GE30,HA,ITF3	: 	9 
A,VIR003,Y_GE30,HA,ITF4	: 	0 
A,VIR003,Y_GE30,HA,ITF5	734 	404 
A,VIR003,Y_GE30,HA,ITI4	: 	2 
A,VIR003,Y_GE30,HLD,EU	2514 d	1965 
A,VIR003,Y_GE30,HLD,EU27_2020	2514 d	1965 
A,VIR003,Y_GE30,HLD,EU28	2514 d	: 
A,VIR003,Y_GE30,HLD,IT	2514 	1965 
A,VIR003,Y_GE30,HLD,ITF2	: 	: c
A,VIR003,Y_GE30,HLD,ITF3	: 	58 
A,VIR003,Y_GE30,HLD,ITF4	: 	3 
A,VIR003,Y_GE30,HLD,ITF5	2514 	1898 
A,VIR003,Y_GE30,HLD,ITI4	: 	5 
A,VIR003,Y_LT3,HA,EU	36 d	22 
A,VIR003,Y_LT3,HA,EU27_2020	36 d	22 
A,VIR003,Y_LT3,HA,EU28	36 d	: 
A,VIR003,Y_LT3,HA,IT	36 	22 
A,VIR003,Y_LT3,HA,ITF5	36 	22 
A,VIR003,Y_LT3,HA,ITI4	: 	: c
A,VIR003,Y_LT3,HLD,EU	258 d	72 
A,VIR003,Y_LT3,HLD,EU27_2020	258 d	72 
A,VIR003,Y_LT3,HLD,EU28	258 d	: 
A,VIR003,Y_LT3,HLD,IT	258 	72 
A,VIR003,Y_LT3,HLD,ITF5	258 	71 
A,VIR003,Y_LT3,HLD,ITI4	: 	: c
A,VIR004,TOTAL,HA,EU	755 d	1209 
A,VIR004,TOTAL,HA,EU27_2020	755 d	1209 
A,VIR004,TOTAL,HA,EU28	755 d	: 
A,VIR004,TOTAL,HA,PT	755 d	476 e
A,VIR004,TOTAL,HA,PT11	15 	16 e
A,VIR004,TOTAL,HA,PT15	1 	1 e
A,VIR004,TOTAL,HA,PT16	740 	461 e
A,VIR004,TOTAL,HA,PT17	7 	8 e
A,VIR004,TOTAL,HA,PT18	469 	530 e
A,VIR004,TOTAL,HLD,EU	3323 d	957 
A,VIR004,TOTAL,HLD,EU27_2020	3323 d	957 
A,VIR004,TOTAL,HLD,EU28	3323 d	: 
A,VIR004,TOTAL,HLD,PT	3323 d	677 e
A,VIR004,TOTAL,HLD,PT11	89 	16 e
A,VIR004,TOTAL,HLD,PT15	2 	2 e
A,VIR004,TOTAL,HLD,PT16	3234 	662 e
A,VIR004,TOTAL,HLD,PT17	5 	2 e
A,VIR004,TOTAL,HLD,PT18	267 	50 e
A,VIR004,Y10-29,HA,EU	184 d	580 
A,VIR004,Y10-29,HA,EU27_2020	184 d	580 
A,VIR004,Y10-29,HA,EU28	184 d	: 
A,VIR004,Y10-29,HA,PT	184 d	116 e
A,VIR004,Y10-29,HA,PT11	3 	3 e
A,VIR004,Y10-29,HA,PT16	181 	113 e
A,VIR004,Y10-29,HA,PT17	1 	1 e
A,VIR004,Y10-29,HA,PT18	394 	446 e
A,VIR004,Y10-29,HLD,EU	768 d	213 
A,VIR004,Y10-29,HLD,EU27_2020	768 d	213 
A,VIR004,Y10-29,HLD,EU28	768 d	: 
A,VIR004,Y10-29,HLD,PT	768 d	157 e
A,VIR004,Y10-29,HLD,PT11	20 	4 e
A,VIR004,Y10-29,HLD,PT16	748 	153 e
A,VIR004,Y10-29,HLD,PT17	1 	1 e
A,VIR004,Y10-29,HLD,PT18	215 	41 e
A,VIR004,Y3-9,HA,EU	28 d	77 
A,VIR004,Y3-9,HA,EU27_2020	28 d	77 
A,VIR004,Y3-9,HA,EU28	28 d	: 
A,VIR004,Y3-9,HA,PT	28 d	18 e
A,VIR004,Y3-9,HA,PT11	0 	0 e
A,VIR004,Y3-9,HA,PT16	28 	18 e
A,VIR004,Y3-9,HA,PT17	4 	5 e
A,VIR004,Y3-9,HA,PT18	47 	53 e
A,VIR004,Y3-9,HLD,EU	50 d	18 
A,VIR004,Y3-9,HLD,EU27_2020	50 d	18 
A,VIR004,Y3-9,HLD,EU28	50 d	: 
A,VIR004,Y3-9,HLD,PT	50 d	11 e
A,VIR004,Y3-9,HLD,PT11	1 	1 e
A,VIR004,Y3-9,HLD,PT16	49 	11 e
A,VIR004,Y3-9,HLD,PT17	2 	1 e
A,VIR004,Y3-9,HLD,PT18	28 	6 e
A,VIR004,Y_GE30,HA,EU	524 d	531 
A,VIR004,Y_GE30,HA,EU27_2020	524 d	531 
A,VIR004,Y_GE30,HA,EU28	524 d	: 
A,VIR004,Y_GE30,HA,PT	524 d	331 e
A,VIR004,Y_GE30,HA,PT11	11 	12 e
A,VIR004,Y_GE30,HA,PT15	1 	1 e
A,VIR004,Y_GE30,HA,PT16	513 	320 e
A,VIR004,Y_GE30,HA,PT17	1 	1 e
A,VIR004,Y_GE30,HA,PT18	20 	23 e
A,VIR004,Y_GE30,HLD,EU	2785 d	786 
A,VIR004,Y_GE30,HLD,EU27_2020	2785 d	786 
A,VIR004,Y_GE30,HLD,EU28	2785 d	: 
A,VIR004,Y_GE30,HLD,PT	2785 d	568 e
A,VIR004,Y_GE30,HLD,PT11	70 	13 e
A,VIR004,Y_GE30,HLD,PT15	2 	2 e
A,VIR004,Y_GE30,HLD,PT16	2715 	556 e
A,VIR004,Y_GE30,HLD,PT17	1 	1 e
A,VIR004,Y_GE30,HLD,PT18	32 	6 e
A,VIR004,Y_LT3,HA,EU	18 d	21 
A,VIR004,Y_LT3,HA,EU27_2020	18 d	21 
A,VIR004,Y_LT3,HA,EU28	18 d	: 
A,VIR004,Y_LT3,HA,PT	18 d	12 e
A,VIR004,Y_LT3,HA,PT11	1 	1 e
A,VIR004,Y_LT3,HA,PT16	17 	11 e
A,VIR004,Y_LT3,HA,PT17	1 	1 e
A,VIR004,Y_LT3,HA,PT18	7 	8 e
A,VIR004,Y_LT3,HLD,EU	50 d	14 
A,VIR004,Y_LT3,HLD,EU27_2020	50 d	14 
A,VIR004,Y_LT3,HLD,EU28	50 d	: 
A,VIR004,Y_LT3,HLD,PT	50 d	11 e
A,VIR004,Y_LT3,HLD,PT11	1 	1 e
A,VIR004,Y_LT3,HLD,PT16	49 	11 e
A,VIR004,Y_LT3,HLD,PT17	1 	1 e
A,VIR004,Y_LT3,HLD,PT18	6 	2 e
A,VIR005,TOTAL,HA,ES	22327 	31163 
A,VIR005,TOTAL,HA,ES11	5219 	4576 
A,VIR005,TOTAL,HA,ES24	123 	130 
A,VIR005,TOTAL,HA,ES30	31 	50 
A,VIR005,TOTAL,HA,ES41	492 	333 
